,sigma,force,rmodav,rmodsqd,dmax
,1.800,0.680,0.9999897,0.0000011,0.0196148
,1.800,0.700,0.9999891,0.0000005,0.0093050
,1.800,0.720,0.9999885,0.0000008,0.0129356
,1.800,0.740,0.9999878,0.0000006,0.0098166
,1.800,0.760,0.9999871,0.0000007,0.0113154
,1.800,0.780,0.9999864,0.0000010,0.0153153
,1.800,0.800,0.9999857,0.0000003,0.0040569
,1.800,0.820,0.9999850,0.0000003,0.0042639
,1.800,0.840,0.9999842,0.0000003,0.0039353
,1.800,0.860,0.9999835,0.0000006,0.0087904
,1.800,0.880,0.9999826,0.0000000,0.0003865
,1.800,0.900,0.9999819,0.0000004,0.0066086
,1.800,0.920,0.9999810,0.0000002,0.0027966
,1.800,0.940,0.9999802,0.0000006,0.0084627
,1.800,0.960,0.9999793,0.0000006,0.0076763
,1.800,0.980,0.9999784,0.0000009,0.0103010
,1.800,1.000,0.9999775,0.0000012,0.0145623
,1.800,1.020,0.9999766,0.0000003,0.0040102
,1.800,1.040,0.9999757,0.0000005,0.0072323
,1.800,1.060,0.9999747,0.0000008,0.0093688
,1.800,1.080,0.9999737,0.0000002,0.0026864
,1.800,1.100,0.9999727,0.0000004,0.0056272
,1.800,1.120,0.9999717,0.0000009,0.0108480
,1.800,1.140,0.9999706,0.0000008,0.0094026
,1.800,1.160,0.9999695,0.0000006,0.0078606
,1.800,1.180,0.9999685,0.0000003,0.0038135
,1.800,1.200,0.9999674,0.0000007,0.0087989
,1.800,1.220,0.9999662,0.0000012,0.0131933
,1.800,1.240,0.9999651,0.0000013,0.0135821
,1.800,1.260,0.9999639,0.0000004,0.0051921
,1.800,1.280,0.9999627,0.0000007,0.0080330
,1.800,1.300,0.9999615,0.0000005,0.0066217
,1.800,1.320,0.9999603,0.0000004,0.0050502
,1.800,1.340,0.9999591,0.0000006,0.0070743
,1.800,1.360,0.9999578,0.0000003,0.0042819
,1.800,1.380,0.9999565,0.0000006,0.0076154
,1.800,1.400,0.9999552,0.0000009,0.0110913
,1.800,1.420,0.9999538,0.0000014,0.0156619
,1.800,1.440,0.9999525,0.0000019,0.0201322
,1.800,1.460,0.9999511,0.0000005,0.0061543
,1.800,1.480,0.9999497,0.0000010,0.0126764
,1.800,1.500,0.9999483,0.0000016,0.0182850
,1.800,1.520,0.9999469,0.0000003,0.0046710
,1.800,1.540,0.9999454,0.0000007,0.0087745
,1.800,1.560,0.9999440,0.0000004,0.0059581
,1.800,1.580,0.9999425,0.0000012,0.0148753
,1.800,1.600,0.9999409,0.0000017,0.0226299
,1.800,1.620,0.9999394,0.0000003,0.0050402
,1.800,1.640,0.9999378,0.0000011,0.0162667
,1.800,1.660,0.9999362,0.0000005,0.0085617
,1.800,1.680,0.9999346,0.0000007,0.0119397
,1.800,1.700,0.9999329,0.0000016,0.0290960
,1.800,1.720,0.9999312,0.0000016,0.0312880
,1.800,1.740,0.9999296,0.0000002,0.0030729
,1.800,1.760,0.9999278,0.0000012,0.0304217
,1.800,1.780,0.9999262,0.0000018,0.0554208
,1.800,1.800,0.9999243,0.0000015,0.0580730
,1.800,1.820,0.9999292,0.0000000,0.0000000
,1.800,1.840,0.9999311,0.0000000,0.0000000
,1.800,1.860,0.9999325,0.0000000,0.0000000
,1.800,1.880,0.9999337,0.0000000,0.0000000
,1.800,1.900,0.9999347,0.0000000,0.0000000
,1.800,1.920,0.9999356,0.0000000,0.0000000
,1.800,1.940,0.9999364,0.0000000,0.0000000
,1.800,1.960,0.9999372,0.0000000,0.0000000
,1.800,1.980,0.9999379,0.0000000,0.0000000
,1.800,2.000,0.9999385,0.0000000,0.0000000
,1.820,0.000,0.0015695,0.5507334,0.0013765
,1.820,0.020,0.0066749,0.1875905,0.0012377
,1.820,0.040,0.0131721,0.0738152,0.0009888
,1.820,0.060,0.0197754,0.0847405,0.0015582
,1.820,0.080,0.0263578,0.0549139,0.0014784
,1.820,0.100,0.0329425,0.0525825,0.0018353
,1.820,0.120,0.0394921,0.0479787,0.0018747
,1.820,0.140,0.0460305,0.0402430,0.0017992
,1.820,0.160,0.0526728,0.0379610,0.0019372
,1.820,0.180,0.0592435,0.0319711,0.0018953
,1.820,0.200,0.0658015,0.0357797,0.0023553
,1.820,0.220,0.0724432,0.0299162,0.0022409
,1.820,0.240,0.0790458,0.0276203,0.0028129
,1.820,0.260,0.0858164,0.0227320,0.0027192
,1.820,0.280,0.0923847,0.0288304,0.0027564
,1.820,0.300,0.0990872,0.0300823,0.0031289
,1.820,0.320,0.1056238,0.0271842,0.0031176
,1.820,0.340,0.1122784,0.0302017,0.0036453
,1.820,0.360,0.1187242,0.0297463,0.0034598
,1.820,0.380,0.1251078,0.0345668,0.0042577
,1.820,0.400,0.1315757,0.0306825,0.0041562
,1.820,0.420,0.1382238,0.0283457,0.0046338
,1.820,0.440,0.1447257,0.0285600,0.0043010
,1.820,0.460,0.1520759,0.0239582,0.0050014
,1.820,0.480,0.9999931,0.0000040,0.1058930
,1.820,0.500,0.9999935,0.0000032,0.0815779
,1.820,0.520,0.9999936,0.0000023,0.0548193
,1.820,0.540,0.9999933,0.0000020,0.0452285
,1.820,0.560,0.9999930,0.0000017,0.0385611
,1.820,0.580,0.9999927,0.0000011,0.0232605
,1.820,0.600,0.9999922,0.0000011,0.0230291
,1.820,0.620,0.9999916,0.0000011,0.0227198
,1.820,0.640,0.9999911,0.0000009,0.0177040
,1.820,0.660,0.9999906,0.0000009,0.0166949
,1.820,0.680,0.9999899,0.0000010,0.0176431
,1.820,0.700,0.9999894,0.0000006,0.0105093
,1.820,0.720,0.9999887,0.0000009,0.0145804
,1.820,0.740,0.9999881,0.0000009,0.0141430
,1.820,0.760,0.9999874,0.0000006,0.0103305
,1.820,0.780,0.9999867,0.0000008,0.0129303
,1.820,0.800,0.9999860,0.0000003,0.0048135
,1.820,0.820,0.9999853,0.0000005,0.0075392
,1.820,0.840,0.9999845,0.0000001,0.0008698
,1.820,0.860,0.9999838,0.0000005,0.0068597
,1.820,0.880,0.9999830,0.0000002,0.0036044
,1.820,0.900,0.9999823,0.0000006,0.0085712
,1.820,0.920,0.9999814,0.0000000,0.0006691
,1.820,0.940,0.9999807,0.0000005,0.0067720
,1.820,0.960,0.9999798,0.0000003,0.0038055
,1.820,0.980,0.9999790,0.0000007,0.0090461
,1.820,1.000,0.9999780,0.0000008,0.0097767
,1.820,1.020,0.9999771,0.0000007,0.0090493
,1.820,1.040,0.9999762,0.0000009,0.0108603
,1.820,1.060,0.9999752,0.0000009,0.0106888
,1.820,1.080,0.9999743,0.0000010,0.0111494
,1.820,1.100,0.9999733,0.0000012,0.0126976
,1.820,1.120,0.9999723,0.0000013,0.0143775
,1.820,1.140,0.9999713,0.0000005,0.0067082
,1.820,1.160,0.9999703,0.0000003,0.0034257
,1.820,1.180,0.9999692,0.0000008,0.0096752
,1.820,1.200,0.9999681,0.0000011,0.0119318
,1.820,1.220,0.9999670,0.0000003,0.0040822
,1.820,1.240,0.9999659,0.0000007,0.0088344
,1.820,1.260,0.9999648,0.0000003,0.0034275
,1.820,1.280,0.9999636,0.0000005,0.0061573
,1.820,1.300,0.9999624,0.0000008,0.0096330
,1.820,1.320,0.9999612,0.0000009,0.0108601
,1.820,1.340,0.9999600,0.0000009,0.0107467
,1.820,1.360,0.9999588,0.0000007,0.0091251
,1.820,1.380,0.9999575,0.0000004,0.0056321
,1.820,1.400,0.9999562,0.0000004,0.0052363
,1.820,1.420,0.9999549,0.0000004,0.0056151
,1.820,1.440,0.9999536,0.0000006,0.0077456
,1.820,1.460,0.9999522,0.0000010,0.0119158
,1.820,1.480,0.9999509,0.0000017,0.0182404
,1.820,1.500,0.9999495,0.0000006,0.0074915
,1.820,1.520,0.9999481,0.0000013,0.0149969
,1.820,1.540,0.9999467,0.0000014,0.0169689
,1.820,1.560,0.9999452,0.0000016,0.0195057
,1.820,1.580,0.9999437,0.0000021,0.0269602
,1.820,1.600,0.9999422,0.0000025,0.0335401
,1.820,1.620,0.9999408,0.0000008,0.0108079
,1.820,1.640,0.9999391,0.0000015,0.0219143
,1.820,1.660,0.9999377,0.0000014,0.0210237
,1.820,1.680,0.9999361,0.0000000,0.0002749
,1.820,1.700,0.9999345,0.0000010,0.0168740
,1.820,1.720,0.9999328,0.0000018,0.0340427
,1.820,1.740,0.9999312,0.0000004,0.0065585
,1.820,1.760,0.9999295,0.0000012,0.0257732
,1.820,1.780,0.9999280,0.0000018,0.0458848
,1.820,1.800,0.9999263,0.0000017,0.0532729
,1.820,1.820,0.9999244,0.0000018,0.0640733
,1.820,1.840,0.9999293,0.0000000,0.0000000
,1.820,1.860,0.9999312,0.0000000,0.0000000
,1.820,1.880,0.9999326,0.0000000,0.0000000
,1.820,1.900,0.9999338,0.0000000,0.0000000
,1.820,1.920,0.9999348,0.0000000,0.0000000
,1.820,1.940,0.9999357,0.0000000,0.0000000
,1.820,1.960,0.9999365,0.0000000,0.0000000
,1.820,1.980,0.9999372,0.0000000,0.0000000
,1.820,2.000,0.9999379,0.0000000,0.0000000
,1.840,0.000,0.0015574,0.2447263,0.0012768
,1.840,0.020,0.0066596,0.1951562,0.0012218
,1.840,0.040,0.0130658,0.0855547,0.0011605
,1.840,0.060,0.0195556,0.0546885,0.0010779
,1.840,0.080,0.0260986,0.0739189,0.0018142
,1.840,0.100,0.0326125,0.0610211,0.0019277
,1.840,0.120,0.0391525,0.0426091,0.0015717
,1.840,0.140,0.0456637,0.0373480,0.0017826
,1.840,0.160,0.0522197,0.0377579,0.0019506
,1.840,0.180,0.0588022,0.0325326,0.0022606
,1.840,0.200,0.0652526,0.0280091,0.0028525
,1.840,0.220,0.0717680,0.0355905,0.0026487
,1.840,0.240,0.0781734,0.0299377,0.0033776
,1.840,0.260,0.0847933,0.0329808,0.0028237
,1.840,0.280,0.0912934,0.0289056,0.0027496
,1.840,0.300,0.0978735,0.0272997,0.0027683
,1.840,0.320,0.1042676,0.0257062,0.0042845
,1.840,0.340,0.1107965,0.0255937,0.0034379
,1.840,0.360,0.1171460,0.0224689,0.0033028
,1.840,0.380,0.1237047,0.0245131,0.0032130
,1.840,0.400,0.1300809,0.0239483,0.0031979
,1.840,0.420,0.1363507,0.0333060,0.0044612
,1.840,0.440,0.1436228,0.0252218,0.0042270
,1.840,0.460,0.9999928,0.0000045,0.1267760
,1.840,0.480,0.9999937,0.0000034,0.0916420
,1.840,0.500,0.9999938,0.0000028,0.0712844
,1.840,0.520,0.9999939,0.0000019,0.0471919
,1.840,0.540,0.9999936,0.0000017,0.0394799
,1.840,0.560,0.9999932,0.0000015,0.0340223
,1.840,0.580,0.9999929,0.0000009,0.0201781
,1.840,0.600,0.9999923,0.0000010,0.0207732
,1.840,0.620,0.9999918,0.0000010,0.0205976
,1.840,0.640,0.9999913,0.0000009,0.0171295
,1.840,0.660,0.9999908,0.0000008,0.0143236
,1.840,0.680,0.9999902,0.0000008,0.0145858
,1.840,0.700,0.9999896,0.0000007,0.0118014
,1.840,0.720,0.9999890,0.0000008,0.0145518
,1.840,0.740,0.9999884,0.0000010,0.0164669
,1.840,0.760,0.9999877,0.0000004,0.0070504
,1.840,0.780,0.9999870,0.0000004,0.0064459
,1.840,0.800,0.9999864,0.0000004,0.0064892
,1.840,0.820,0.9999857,0.0000007,0.0111323
,1.840,0.840,0.9999849,0.0000004,0.0065568
,1.840,0.860,0.9999842,0.0000008,0.0109579
,1.840,0.880,0.9999835,0.0000004,0.0067552
,1.840,0.900,0.9999827,0.0000008,0.0110043
,1.840,0.920,0.9999819,0.0000004,0.0054141
,1.840,0.940,0.9999811,0.0000007,0.0090030
,1.840,0.960,0.9999802,0.0000001,0.0008981
,1.840,0.980,0.9999794,0.0000005,0.0067858
,1.840,1.000,0.9999785,0.0000003,0.0046234
,1.840,1.020,0.9999777,0.0000007,0.0090991
,1.840,1.040,0.9999767,0.0000011,0.0124473
,1.840,1.060,0.9999758,0.0000002,0.0029977
,1.840,1.080,0.9999749,0.0000004,0.0054286
,1.840,1.100,0.9999739,0.0000007,0.0092155
,1.840,1.120,0.9999729,0.0000000,0.0003657
,1.840,1.140,0.9999720,0.0000006,0.0074417
,1.840,1.160,0.9999709,0.0000011,0.0117705
,1.840,1.180,0.9999699,0.0000012,0.0126452
,1.840,1.200,0.9999689,0.0000002,0.0031909
,1.840,1.220,0.9999677,0.0000007,0.0086730
,1.840,1.240,0.9999666,0.0000010,0.0114142
,1.840,1.260,0.9999655,0.0000012,0.0133272
,1.840,1.280,0.9999644,0.0000017,0.0157703
,1.840,1.300,0.9999633,0.0000019,0.0180832
,1.840,1.320,0.9999621,0.0000016,0.0156960
,1.840,1.340,0.9999609,0.0000008,0.0093646
,1.840,1.360,0.9999597,0.0000001,0.0015960
,1.840,1.380,0.9999585,0.0000007,0.0090920
,1.840,1.400,0.9999572,0.0000012,0.0134894
,1.840,1.420,0.9999559,0.0000017,0.0171641
,1.840,1.440,0.9999546,0.0000021,0.0221642
,1.840,1.460,0.9999534,0.0000012,0.0141061
,1.840,1.480,0.9999520,0.0000013,0.0147525
,1.840,1.500,0.9999506,0.0000009,0.0106815
,1.840,1.520,0.9999492,0.0000015,0.0166133
,1.840,1.540,0.9999479,0.0000004,0.0056009
,1.840,1.560,0.9999465,0.0000010,0.0123397
,1.840,1.580,0.9999451,0.0000003,0.0038542
,1.840,1.600,0.9999436,0.0000011,0.0138767
,1.840,1.620,0.9999421,0.0000006,0.0087399
,1.840,1.640,0.9999406,0.0000013,0.0171387
,1.840,1.660,0.9999389,0.0000016,0.0223016
,1.840,1.680,0.9999375,0.0000019,0.0282887
,1.840,1.700,0.9999359,0.0000017,0.0274298
,1.840,1.720,0.9999344,0.0000002,0.0029518
,1.840,1.740,0.9999328,0.0000010,0.0171728
,1.840,1.760,0.9999312,0.0000005,0.0100935
,1.840,1.780,0.9999296,0.0000008,0.0156230
,1.840,1.800,0.9999279,0.0000012,0.0307560
,1.840,1.820,0.9999262,0.0000011,0.0335317
,1.840,1.840,0.9999244,0.0000016,0.0561112
,1.840,1.860,0.9999293,0.0000000,0.0000000
,1.840,1.880,0.9999312,0.0000000,0.0000000
,1.840,1.900,0.9999326,0.0000000,0.0000000
,1.840,1.920,0.9999338,0.0000000,0.0000000
,1.840,1.940,0.9999348,0.0000000,0.0000000
,1.840,1.960,0.9999357,0.0000000,0.0000000
,1.840,1.980,0.9999365,0.0000000,0.0000000
,1.840,2.000,0.9999373,0.0000000,0.0000000
,1.860,0.000,0.0018715,1.4350800,0.0015780
,1.860,0.020,0.0065775,0.1770287,0.0011477
,1.860,0.040,0.0130763,0.1275581,0.0015559
,1.860,0.060,0.0194525,0.0714118,0.0012835
,1.860,0.080,0.0259728,0.0610861,0.0015162
,1.860,0.100,0.0325057,0.0453911,0.0015659
,1.860,0.120,0.0389531,0.0377061,0.0015097
,1.860,0.140,0.0454364,0.0324404,0.0015626
,1.860,0.160,0.0519933,0.0358123,0.0018785
,1.860,0.180,0.0585239,0.0321206,0.0018734
,1.860,0.200,0.0650178,0.0363146,0.0024918
,1.860,0.220,0.0715013,0.0319880,0.0024456
,1.860,0.240,0.0781176,0.0327120,0.0024196
,1.860,0.260,0.0845597,0.0290334,0.0032295
,1.860,0.280,0.0911675,0.0265952,0.0023742
,1.860,0.300,0.0977035,0.0316077,0.0031705
,1.860,0.320,0.1040908,0.0309836,0.0032987
,1.860,0.340,0.1105800,0.0325924,0.0035077
,1.860,0.360,0.1169571,0.0341226,0.0040961
,1.860,0.380,0.1236934,0.0296177,0.0036610
,1.860,0.400,0.1301581,0.0279752,0.0038325
,1.860,0.420,0.1367448,0.0231360,0.0031530
,1.860,0.440,0.1432860,0.0248768,0.0039131
,1.860,0.460,0.1497126,0.0319299,0.0050348
,1.860,0.480,0.1565258,0.0233851,0.0038408
,1.860,0.500,0.3042042,0.2880918,0.3033054
,1.860,0.520,0.9999904,0.0000060,0.1555097
,1.860,0.540,0.9999917,0.0000049,0.1181967
,1.860,0.560,0.9999921,0.0000039,0.0903111
,1.860,0.580,0.9999923,0.0000030,0.0661785
,1.860,0.600,0.9999921,0.0000024,0.0509204
,1.860,0.620,0.9999918,0.0000019,0.0382677
,1.860,0.640,0.9999914,0.0000017,0.0332077
,1.860,0.660,0.9999910,0.0000011,0.0211010
,1.860,0.680,0.9999904,0.0000007,0.0127856
,1.860,0.700,0.9999899,0.0000008,0.0152452
,1.860,0.720,0.9999892,0.0000007,0.0125643
,1.860,0.740,0.9999886,0.0000009,0.0155757
,1.860,0.760,0.9999879,0.0000002,0.0038814
,1.860,0.780,0.9999873,0.0000002,0.0037502
,1.860,0.800,0.9999866,0.0000002,0.0037584
,1.860,0.820,0.9999860,0.0000005,0.0080412
,1.860,0.840,0.9999853,0.0000006,0.0084008
,1.860,0.860,0.9999846,0.0000008,0.0115733
,1.860,0.880,0.9999839,0.0000009,0.0121222
,1.860,0.900,0.9999831,0.0000010,0.0141678
,1.860,0.920,0.9999823,0.0000010,0.0138613
,1.860,0.940,0.9999815,0.0000012,0.0164786
,1.860,0.960,0.9999807,0.0000008,0.0098238
,1.860,0.980,0.9999799,0.0000010,0.0121011
,1.860,1.000,0.9999790,0.0000004,0.0051624
,1.860,1.020,0.9999782,0.0000007,0.0087758
,1.860,1.040,0.9999773,0.0000005,0.0068821
,1.860,1.060,0.9999764,0.0000007,0.0092815
,1.860,1.080,0.9999754,0.0000011,0.0122098
,1.860,1.100,0.9999745,0.0000009,0.0104972
,1.860,1.120,0.9999735,0.0000010,0.0110816
,1.860,1.140,0.9999726,0.0000010,0.0116039
,1.860,1.160,0.9999716,0.0000014,0.0146856
,1.860,1.180,0.9999706,0.0000004,0.0050190
,1.860,1.200,0.9999695,0.0000009,0.0103345
,1.860,1.220,0.9999684,0.0000012,0.0130118
,1.860,1.240,0.9999674,0.0000016,0.0161933
,1.860,1.260,0.9999663,0.0000015,0.0149376
,1.860,1.280,0.9999652,0.0000004,0.0055320
,1.860,1.300,0.9999641,0.0000009,0.0108798
,1.860,1.320,0.9999629,0.0000001,0.0007718
,1.860,1.340,0.9999618,0.0000007,0.0086290
,1.860,1.360,0.9999606,0.0000004,0.0048122
,1.860,1.380,0.9999594,0.0000004,0.0053077
,1.860,1.400,0.9999582,0.0000005,0.0058242
,1.860,1.420,0.9999570,0.0000004,0.0055209
,1.860,1.440,0.9999557,0.0000005,0.0057585
,1.860,1.460,0.9999544,0.0000008,0.0095431
,1.860,1.480,0.9999530,0.0000013,0.0147744
,1.860,1.500,0.9999517,0.0000017,0.0180142
,1.860,1.520,0.9999505,0.0000005,0.0065353
,1.860,1.540,0.9999491,0.0000005,0.0059439
,1.860,1.560,0.9999477,0.0000010,0.0120936
,1.860,1.580,0.9999463,0.0000008,0.0109581
,1.860,1.600,0.9999449,0.0000016,0.0194877
,1.860,1.620,0.9999434,0.0000012,0.0148702
,1.860,1.640,0.9999418,0.0000016,0.0211084
,1.860,1.660,0.9999404,0.0000019,0.0267682
,1.860,1.680,0.9999390,0.0000025,0.0363603
,1.860,1.700,0.9999374,0.0000027,0.0411908
,1.860,1.720,0.9999358,0.0000028,0.0450225
,1.860,1.740,0.9999344,0.0000030,0.0514891
,1.860,1.760,0.9999327,0.0000017,0.0310778
,1.860,1.780,0.9999310,0.0000023,0.0462693
,1.860,1.800,0.9999297,0.0000021,0.0478253
,1.860,1.820,0.9999279,0.0000015,0.0386552
,1.860,1.840,0.9999261,0.0000005,0.0115471
,1.860,1.860,0.9999244,0.0000014,0.0484358
,1.860,1.880,0.9999293,0.0000000,0.0000000
,1.860,1.900,0.9999312,0.0000000,0.0000000
,1.860,1.920,0.9999327,0.0000000,0.0000000
,1.860,1.940,0.9999338,0.0000000,0.0000000
,1.860,1.960,0.9999349,0.0000000,0.0000000
,1.860,1.980,0.9999358,0.0000000,0.0000000
,1.860,2.000,0.9999366,0.0000000,0.0000000
,1.880,0.000,0.0013042,0.4721711,0.0009855
,1.880,0.020,0.0065064,0.1636707,0.0012472
,1.880,0.040,0.0128195,0.1047268,0.0010805
,1.880,0.060,0.0192193,0.0674350,0.0011658
,1.880,0.080,0.0256403,0.0486382,0.0012854
,1.880,0.100,0.0320417,0.0422422,0.0013412
,1.880,0.120,0.0384383,0.0433133,0.0016282
,1.880,0.140,0.0448948,0.0387300,0.0017976
,1.880,0.160,0.0513684,0.0323829,0.0016677
,1.880,0.180,0.0578093,0.0407143,0.0023627
,1.880,0.200,0.0641480,0.0355668,0.0024311
,1.880,0.220,0.0706641,0.0293325,0.0028481
,1.880,0.240,0.0771596,0.0292960,0.0022237
,1.880,0.260,0.0835647,0.0280345,0.0027680
,1.880,0.280,0.0900666,0.0315329,0.0028413
,1.880,0.300,0.0964471,0.0327010,0.0037865
,1.880,0.320,0.1030006,0.0283280,0.0029024
,1.880,0.340,0.1093847,0.0315777,0.0037209
,1.880,0.360,0.1158168,0.0294463,0.0034054
,1.880,0.380,0.1222786,0.0243213,0.0029963
,1.880,0.400,0.1285410,0.0273404,0.0036224
,1.880,0.420,0.1348604,0.0251613,0.0035493
,1.880,0.440,0.1411124,0.0270442,0.0039422
,1.880,0.460,0.1473034,0.0291983,0.0045419
,1.880,0.480,0.1564797,0.0307734,0.0085505
,1.880,0.500,0.9999919,0.0000050,0.1319057
,1.880,0.520,0.9999930,0.0000038,0.0946428
,1.880,0.540,0.9999931,0.0000031,0.0739521
,1.880,0.560,0.9999930,0.0000026,0.0591027
,1.880,0.580,0.9999930,0.0000018,0.0401309
,1.880,0.600,0.9999926,0.0000016,0.0342150
,1.880,0.620,0.9999921,0.0000014,0.0285365
,1.880,0.640,0.9999916,0.0000013,0.0253276
,1.880,0.660,0.9999912,0.0000008,0.0162172
,1.880,0.680,0.9999906,0.0000005,0.0101684
,1.880,0.700,0.9999901,0.0000007,0.0133758
,1.880,0.720,0.9999895,0.0000006,0.0101261
,1.880,0.740,0.9999889,0.0000008,0.0134518
,1.880,0.760,0.9999882,0.0000002,0.0040921
,1.880,0.780,0.9999876,0.0000004,0.0070614
,1.880,0.800,0.9999869,0.0000002,0.0039273
,1.880,0.820,0.9999863,0.0000006,0.0084571
,1.880,0.840,0.9999856,0.0000007,0.0100803
,1.880,0.860,0.9999849,0.0000007,0.0102693
,1.880,0.880,0.9999842,0.0000010,0.0140349
,1.880,0.900,0.9999835,0.0000006,0.0089377
,1.880,0.920,0.9999827,0.0000010,0.0131490
,1.880,0.940,0.9999819,0.0000007,0.0090616
,1.880,0.960,0.9999812,0.0000010,0.0128583
,1.880,0.980,0.9999803,0.0000011,0.0142372
,1.880,1.000,0.9999795,0.0000008,0.0097405
,1.880,1.020,0.9999787,0.0000009,0.0113611
,1.880,1.040,0.9999778,0.0000006,0.0082447
,1.880,1.060,0.9999769,0.0000010,0.0119927
,1.880,1.080,0.9999760,0.0000012,0.0139749
,1.880,1.100,0.9999751,0.0000004,0.0051604
,1.880,1.120,0.9999742,0.0000003,0.0038191
,1.880,1.140,0.9999732,0.0000007,0.0086788
,1.880,1.160,0.9999722,0.0000002,0.0031175
,1.880,1.180,0.9999712,0.0000007,0.0084058
,1.880,1.200,0.9999702,0.0000010,0.0113064
,1.880,1.220,0.9999692,0.0000014,0.0141394
,1.880,1.240,0.9999682,0.0000009,0.0101238
,1.880,1.260,0.9999671,0.0000007,0.0091620
,1.880,1.280,0.9999660,0.0000001,0.0012202
,1.880,1.300,0.9999649,0.0000007,0.0084520
,1.880,1.320,0.9999638,0.0000010,0.0119887
,1.880,1.340,0.9999626,0.0000013,0.0142840
,1.880,1.360,0.9999614,0.0000017,0.0159343
,1.880,1.380,0.9999603,0.0000020,0.0193427
,1.880,1.400,0.9999590,0.0000022,0.0221119
,1.880,1.420,0.9999578,0.0000023,0.0230922
,1.880,1.440,0.9999566,0.0000019,0.0190236
,1.880,1.460,0.9999554,0.0000006,0.0074659
,1.880,1.480,0.9999541,0.0000011,0.0128164
,1.880,1.500,0.9999529,0.0000004,0.0048054
,1.880,1.520,0.9999515,0.0000006,0.0082179
,1.880,1.540,0.9999502,0.0000012,0.0146941
,1.880,1.560,0.9999489,0.0000002,0.0030841
,1.880,1.580,0.9999475,0.0000007,0.0087076
,1.880,1.600,0.9999461,0.0000008,0.0100579
,1.880,1.620,0.9999446,0.0000015,0.0183387
,1.880,1.640,0.9999433,0.0000005,0.0073087
,1.880,1.660,0.9999418,0.0000007,0.0095420
,1.880,1.680,0.9999403,0.0000014,0.0194927
,1.880,1.700,0.9999388,0.0000010,0.0136665
,1.880,1.720,0.9999373,0.0000003,0.0042970
,1.880,1.740,0.9999357,0.0000011,0.0167889
,1.880,1.760,0.9999342,0.0000019,0.0323314
,1.880,1.780,0.9999326,0.0000007,0.0121295
,1.880,1.800,0.9999310,0.0000009,0.0165981
,1.880,1.820,0.9999295,0.0000016,0.0352167
,1.880,1.840,0.9999278,0.0000003,0.0055699
,1.880,1.860,0.9999261,0.0000011,0.0316778
,1.880,1.880,0.9999245,0.0000016,0.0535219
,1.880,1.900,0.9999293,0.0000000,0.0000000
,1.880,1.920,0.9999313,0.0000000,0.0000000
,1.880,1.940,0.9999327,0.0000000,0.0000000
,1.880,1.960,0.9999339,0.0000000,0.0000000
,1.880,1.980,0.9999349,0.0000000,0.0000000
,1.880,2.000,0.9999358,0.0000000,0.0000000
,1.900,0.000,0.0019417,0.4843869,0.0015550
,1.900,0.020,0.0065315,0.2150476,0.0013522
,1.900,0.040,0.0128320,0.1137797,0.0013568
,1.900,0.060,0.0191994,0.0961461,0.0018397
,1.900,0.080,0.0256298,0.0534964,0.0015039
,1.900,0.100,0.0319546,0.0402292,0.0014411
,1.900,0.120,0.0383902,0.0412747,0.0016499
,1.900,0.140,0.0447880,0.0438846,0.0020167
,1.900,0.160,0.0511903,0.0316473,0.0019030
,1.900,0.180,0.0576747,0.0441867,0.0024137
,1.900,0.200,0.0640916,0.0369027,0.0025318
,1.900,0.220,0.0706145,0.0341414,0.0025373
,1.900,0.240,0.0770329,0.0301705,0.0023049
,1.900,0.260,0.0835442,0.0331769,0.0028924
,1.900,0.280,0.0899568,0.0299281,0.0028889
,1.900,0.300,0.0963200,0.0332565,0.0035329
,1.900,0.320,0.1028809,0.0304356,0.0032156
,1.900,0.340,0.1092141,0.0286974,0.0036228
,1.900,0.360,0.1154860,0.0300169,0.0036423
,1.900,0.380,0.1218264,0.0271171,0.0048296
,1.900,0.400,0.1283815,0.0246350,0.0032929
,1.900,0.420,0.1348854,0.0268912,0.0036060
,1.900,0.440,0.1412110,0.0209909,0.0030223
,1.900,0.460,0.1478838,0.0249659,0.0037515
,1.900,0.480,0.1546466,0.0208869,0.0033366
,1.900,0.500,0.1618586,0.0306162,0.0050323
,1.900,0.520,0.9999912,0.0000054,0.1412921
,1.900,0.540,0.9999923,0.0000043,0.1055360
,1.900,0.560,0.9999928,0.0000034,0.0797761
,1.900,0.580,0.9999929,0.0000023,0.0516539
,1.900,0.600,0.9999926,0.0000020,0.0428776
,1.900,0.620,0.9999921,0.0000018,0.0368566
,1.900,0.640,0.9999918,0.0000014,0.0284303
,1.900,0.660,0.9999914,0.0000011,0.0209559
,1.900,0.680,0.9999908,0.0000008,0.0145623
,1.900,0.700,0.9999903,0.0000009,0.0164628
,1.900,0.720,0.9999897,0.0000006,0.0110292
,1.900,0.740,0.9999891,0.0000007,0.0125257
,1.900,0.760,0.9999885,0.0000004,0.0067123
,1.900,0.780,0.9999879,0.0000007,0.0107838
,1.900,0.800,0.9999873,0.0000005,0.0075691
,1.900,0.820,0.9999866,0.0000007,0.0109839
,1.900,0.840,0.9999860,0.0000009,0.0137490
,1.900,0.860,0.9999853,0.0000006,0.0084005
,1.900,0.880,0.9999846,0.0000008,0.0116669
,1.900,0.900,0.9999838,0.0000002,0.0025519
